id_senha,agencia,codigo_agencia,numero_balcao,tipo_servico,data_atendimento,hora_chegada,hora_atendimento,hora_fim,tempo_espera_min,tempo_atendimento_min,status_atendimento,prioridade,funcionario_id,capacidade_balcao,observacoes
SNH0013482,Cazenga,KXM-CAZ,4,Levantamento,2025-02-21,08:52,10:26,10:49,-21,23,Atendido,Normal,FUN0009,4,Sistema lento
SNH0012339,Viana,KXM-VIA,1,Pagamento de Serviços,05-02-2025,13:10,13:16,13:31,6,15,Atendido,Normal,FUN0031,4,Cliente voltará amanhã
SNH0001942,Kilamba,KXM-KIL,1,Pagamento de Serviços,29/03/2025,11:11,12:40,13:17,89,37,Desistiu,Normal,FUN0017,4,
SNH0001190,Kilamba,KXM-KIL,4,DEPOSITO,2025-02-05,08:11,09:57,,106,33,Desistiu,Normal,FUN0037,4,Problema com o cartão
SNH0018290,Maianga,KXM-MAI,4,Depósit0,04/01/2025,14:48,15:53,16:29,65,36,Atendido,Normal,FUN0018,4,Problema com o cartão
SNH0017133,Kilamba,KXM-KIL,3,Transferência,2025-03-06,12:30,12:38,13:07,8,29,Atendido,Normal,FUN0003,4,Cliente reclamou do tempo de espera
SNH0000033,Kilamba,KXM-KIL,3,Crédito,31/01/2025,09:59,11:57,12:16,118,19,Desistiu,Idoso,FUN0043,4,Cliente satisfeito
SN16113,Rangel,KXM-RAN,1,Transferência,25/03/2025,11:56,13:53,14:33,117,40,Desistiu, Normal,FUN0037,4,
SNH0011914,Kilamba,KXM-KIL,4,Crédito,2025-01-06,14:26,14:35,14:56,9,21,Atendido,Gestante,FUN0045,4,
SNH0009273,Maianga,KXM-MAI,3,Pagamento de Serviços,2025-02-10,14:42,16:15,16:26,93,11,Atendido,Idoso,FUN0010,4,
SNH0000385,Rangel,KXM-RAN,4,Levantamento,02/01/2025,12:54,13:20,14:04,26,44,Atendido,Normal,FUN0049,4,
SNH0012561,Rangel,KXM-RAN,4,Depósito ,18-03-2025,,13:06,13:29,84,23,Atendido,Normal,FUN0014,4,
SNH0003134,Viana,KXM-VIA,2,Pagamento de Serviços,24/03/2025,10:37,11:57,12:37,80,40,Reagendado,Normal,FUN0040,4,Cliente reclamou do tempo de espera
SNH0000859,Benfica,KXM-BEN,4,Actualização de Dados,19/02/2025,11:01,12:14,12:23,73,9,Atendido,Normal,FUN0020,4,Cliente voltará amanhã
SNH0007984,Kilamba,KXM-KIL,3,Depósito,20/03/2025,14:13,14:44,15:10,31,26,Reagendado,Normal,FUN0037,4,
SNH0002264,Viana,KXM-VIA,4,Pagamento de Serviços,2025/01/20,10:13,11:28,11:44,75,16,Atendido,Gestante,FUN0049,4,
SNH0000181,Rangel,KXM-RAN,1,Transferência,07/03/2025,10:02,11:50,12:32,108,42,Atendido,Gestante,FUN0009,4,Sistema lento
SNH0010184,Viana,KXM-VIA,4,Depósito,22-03-2025,09:24,10:01,10:28,37,27,Atendido,Gestante,FUN0049,4,Sem energia - sistema reiniciado
SNH0010793,Samba,KXM-SAM,3,Depósito,26/02/2025,12:49,14:35,15:07,106,32,Atendido,Normal,FUN0039,4,Falta de documentos
SNH0016744,Viana,KXM-VIA,3,Pagamento de Serviços,2025-03-14,09:41,10:08,10:13,27,5,Desistiu,Gestante,FUN0003,4,
SNH0004149,Miramar,KXM-MIR,3,Depósito,05/03/2025,08:59,09:35,09:49,-26,14,Atendido,Idoso,FUN0038,4,
SN8408,Benfica,KXM-BEN,3,Depósito,18/03/2025,13:46,15:36,16:08,110,32,Desistiu,Normal,FUN0005,4,
SNH0000972,Cazenga,KXM-CAZ,2,Transferência,2025-03-13,,12:35,13:10,71,-4,Atendido,Normal,FUN0040,4,
SNH0016810,Rangel,KXM-RAN,1,Pagamento de Serviços,2025-03-10,11:20,11:25,,5,17,Desistiu,Normal,FUN0003,4,
SNH0012328,Kilamba,KXM-KIL,4,,13-02-2025,09:35,14:46,08:00,91,30,Atendido,Empresa,FUN0029,4,
SN8464,Samba,KXM-SAM,1,Abertura de Conta,2025-02-05,12:05,12:05,12:39,0,34,Atendido,Normal,FUN0008,4,Atendimento prioritário solicitado
SNH0010952,Samba,KXM-SAM,2,Abertura de conta,27/03/2025,08:39,09:11,,32,26,Desistiu,Normal,FUN0022,4,Sistema lento
SNH0019164,Talatona,KXM-TAL,2,Pagamento de Serviços,20-01-2025,11:33,12:38,12:50,65,12,Atendido, Normal,,4,Problema com o cartão
SNH0016320,Viana,KXM-VIA,3,Abertura de conta,2025/03/12,08:04,09:25,09:56,81,31,Atendido,Idoso,FUN0028,4,
SNH0006908,Benfica,KXM-BEN,1,Crédito,31/01/2025,14:07,14:42,14:48,35,6,Atendido,Normal,FUN0037,4,Falta de documentos
SNH0001955,Miramar,KXM-MIR,3,,29/01/2025,09:23,09:50,09:55,27,5,Atendido,Normal,FUN0014,4,
SNH0014865,Maianga,KXM-MAI,3,Crédito,18/02/2025,14:41,15:40,16:22,59,42,Atendido,Idoso,FUN0021,4,
SNH0013599,Benfica,KXM-BEN,1,Crédito,27/01/2025,12:50,14:18,14:35,88,17,Atendido,Empresa ,FUN0036,4,
SNH0005847,Ingombota,KXM-ING,1,deposito,31/03/2025,14:42,16:11,16:19,89,8,Atendido,Normal,FUN0045,4,Falta de documentos
SNH0018988,Talatona,KXM-TAL,4,Crédito,2025-02-12,14:14,15:46,16:07,92,-1,Desistiu,Normal,FUN0016,4,Sem energia - sistema reiniciado
SNH0010262,Kilamba,KXM-KIL,1,Depósit0,2025-02-12,13:23,15:11,15:36,108,25,Atendido,Empresa,FUN0027,4,Sem energia - sistema reiniciado
SNH0000051,Cazenga,KXM-CAZ,4,Depósito,13/03/2025,11:52,12:43,13:12,51,29,Atendido,Normal,FUN0021,4,Atendimento prioritário solicitado
SNH0002914,Viana,KXM-VIA,2,Transferência,14/02/2025,,09:12,09:26,39,14,Desistiu,Normal,FUN0024,4,Sem energia - sistema reiniciado
SNH0007711,Ingombota,KXM-ING,1,Abertura de Conta,2025/03/31,13:25,15:16,15:19,-23,3,Atendido,Normal,FUN0012,4,
SNH0006182,Talatona,KXM-TAL,2,,03/02/2025,11:29,11:31,12:16,2,45,Atendido, Normal,FUN0044,4,Sistema lento
SNH0012941,Benfica,KXM-BEN,2,Crédito,19/02/2025,10:44,11:37,11:44,53,7,Atendido,Normal,,4,Cliente voltará amanhã
SNH0010815,Viana,KXM-VIA,3,Levantamento,2025-03-29,14:58,16:48,17:14,110,26,Atendido,Normal,FUN0049,4,Atendimento prioritário solicitado
SNH0006706,Talatona,KXM-TAL,4,Levantamento,10/03/2025,08:17,08:45,,28,231,Atendido,Normal,FUN0022,4,
SNH0005936,Miramar,KXM-MIR,3,Pagamento de Serviços,08/02/2025,12:45,12:56,13:25,11,29,Atendido,Idoso,FUN0008,4,Cliente reclamou do tempo de espera
SNH0011509,Maianga,KXM-MAI,3,Depósito,2025-01-13,14:10,14:53,15:24,43,31,Atendido,Empresa,FUN0004,4,
SNH0004134,Samba,KXM-SAM,4,Levantamento,2025-03-07,11:34,13:28,14:03,114,35,Atendido,Idoso,FUN0012,4,Falta de documentos
SNH0014912,Samba,KXM-SAM,1,Crédito,2025-02-24,14:35,15:35,15:56,60,21,Atendido,Idoso,FUN0044,4,Cliente reclamou do tempo de espera
SNH0012637,Miramar,KXM-MIR,3,pagamento de serviços,13/03/2025,08:28,08:34,09:10,6,36,Desistiu,Normal,,4,Problema com o cartão
SNH0009022,Benfica,KXM-BEN,3,DEPOSITO,18/01/2025,11:06,11:18,11:30,12,12,Atendido,Idoso,FUN0048,4,
SNH0011608,Kilamba,KXM-KIL,1,Credito,27/03/2025,12:01,13:53,14:14,112,21,Reagendado,gestante,FUN0005,4,Sem energia - sistema reiniciado
SNH0008429,Benfica,KXM-BEN,4,Transferência,2025-03-08,09:18,10:27,10:33,69,6,Atendido,Gestante,FUN0022,4,
SN6343,Maianga,KXM-MAI,3,Actualizacao de Dados,13/02/2025,,11:37,11:46,2,9,Atendido,Empresa,FUN0036,4,
SNH0012238,Kilamba ,KXM-BEN,3,Pagamento de Serviços,17-03-2025,09:56,10:22,11:03,26,41,Reagendado,Normal,FUN0047,4,Cliente reclamou do tempo de espera
SNH0001058,Viana,KXM-VIA,3,,2025-02-24,14:38,16:21,16:30,103,9,Desistiu,Normal,FUN0041,4,Sem energia - sistema reiniciado
SNH0004042,Miramar,KXM-MIR,1, Levantamento,2025-02-24,11:59,12:41,13:10,42,29,Atendido,Gestante,FUN0043,4,Cliente voltará amanhã
SNH0007905,Benfica,KXM-BEN,3,Crédito,2025-02-15,11:44,12:19,,35,39,Desistiu,Empresa,FUN0028,4,Sem energia - sistema reiniciado
SNH0003926,Cazenga,KXM-CAZ,2,Levantamento,2025-03-18,11:42,12:03,12:13,21,10,Reagendado,Normal,FUN0048,4,Atendimento prioritário solicitado
SNH0007722,Miramar,KXM-MIR,1,Transferência,27/01/2025,08:34,09:23,09:59,49,36,Atendido,Gestante,FUN0011,4,Impressora com falha
SNH0011227,Viana,KXM-VIA,2,Actualização de Dados,10/02/2025,13:20,13:43,13:52,23,9,Atendido,Normal,FUN0035,4,Impressora com falha
SNH0008015,Maianga,KXM-MAI,2,,06/02/2025,12:25,13:59,14:28,94,29,Atendido,Normal,FUN0024,4,Cliente satisfeito
SNH0000994,Rangel,KXM-RAN,4,Pagamento de Serviços,2025/01/13,14:07,14:58,15:38,51,40,Atendido,Normal,FUN0008,4,Falta de documentos
SNH0005550,Viana,KXM-VIA,2,Pagamento de Serviços,28/01/2025,08:04,09:01,09:08,57,7,Atendido,Empresa,FUN0033,4,Cliente reclamou do tempo de espera
SNH0017380,Ingombota,KXM-ING,2,Actualizacao de Dados,2025-01-07,13:57,15:09,15:18,72,9,Atendido,Normal,FUN0006,4,
SNH0010313,Viana,KXM-VIA,3,Crédito,25/01/2025,11:24,11:47,12:29,23,42,Reagendado,Empresa,FUN0033,4,
SNH0000738,Viana,KXM-VIA,3,Levantamento,18/01/2025,10:13,12:03,,110,13,Desistiu,Idoso,FUN0042,4,
SNH0010777,Samba,KXM-SAM,3,Abertura de conta,17/02/2025,10:25,10:47,11:21,22,34,Desistiu,gestante,FUN0023,4,Cliente voltará amanhã
SNH0015492,Cazenga,KXM-CAZ,4,Pagamento de Serviços,2025/02/03,10:42,11:53,12:18,71,25,Atendido,Empresa ,FUN0022,4,Atendimento prioritário solicitado
SNH0019589,Benfica,KXM-BEN,3,Depósito,28/01/2025,12:11,13:04,13:25,53,21,Desistiu,Idoso,FUN0025,4,
SNH0019798,Cazenga,KXM-CAZ,2,Transferência,17/02/2025,12:32,12:58,,26,33,Desistiu,Normal,FUN0027,4,
SNH0006749,Talatona,KXM-TAL,4,Deposito,20/02/2025,12:15,13:51,14:07,96,16,Atendido,Normal,FUN0032,4,Problema com o cartão
SNH0017257, Cazenga,KXM-KIL,2,Deposito,2025/01/22,13:33,13:48,14:16,15,28,Reagendado,Normal,FUN0025,4,Sistema lento
SNH0016273,Ingombota,KXM-ING,3,Depósito,19/03/2025,12:23,13:13,13:34,50,21,Atendido,Normal,FUN0045,4,
SEN-0017706,Talatona,KXM-TAL,3,Depósito,19/02/2025,08:47,12:05,10:41,69,14,Atendido,Idoso,FUN0012,4,Impressora com falha
SNH0015270,Maianga,KXM-MAI,1,Levantamento,2025-02-25,,09:08,09:37,0,29,Atendido,Gestante,FUN0012,4,Problema com o cartão
SNH0004267,Talatona,KXM-TAL,4,Levantamento,27/02/2025,13:07,13:30,13:37,23,7,Atendido,Normal,FUN0031,4,Cliente satisfeito
SNH0016705,Viana,KXM-VIA,4,Crédito,23/01/2025,08:26,08:29,09:04,3,35,Desistiu,Normal,FUN0043,4,Impressora com falha
SEN-0018631,Samba,KXM-SAM,2,Transferência,2025-01-24,14:21,15:06,,45,13,Desistiu,Empresa,FUN0004,4,Cliente reclamou do tempo de espera
SNH0007802,Samba,KXM-SAM,1,Pagamento de Serviços,2025/02/21,13:20,14:09,14:15,-28,6,Atendido,Idoso,FUN0043,4,Sistema lento
SNH0018654,Samba,KXM-SAM,3,Abertura de Conta,15/03/2025,13:10,11:39,10:08,86,310,Atendido,Normal,FUN0043,4,Problema com o cartão
SNH0012927,Ingombota,KXM-ING,1,Actualização de Dados,2025/02/21,10:23,10:42,11:10,19,28,Atendido,Idoso,FUN0024,4,Sem energia - sistema reiniciado
SNH0011372,Talatona,KXM-TAL,3,Depósito,26/02/2025,09:29,11:15,11:22,106,7,Atendido,Idoso,FUN0047,4,Impressora com falha
SNH0015119,Miramar,KXM-MIR,1,Crédito,30/01/2025,12:30,13:43,14:09,73,26,Atendido,Normal,FUN0033,4,Falta de documentos
SNH0000258,talatona,KXM-BEN,1,Pagamento de Serviços,06/01/2025,09:00,09:27,10:11,0,44,Atendido,IDOSO,FUN0044,4,Sem energia - sistema reiniciado
SNH0014352,Cazenga,KXM-CAZ,2,Pagamento de Serviços,30/01/2025,12:33,12:40,13:14,7,34,Atendido,Normal,FUN0033,4,Cliente reclamou do tempo de espera
SNH0005175,Maianga,KXM-MAI,4,,04/02/2025,12:37,12:45,13:24,8,39,Reagendado,Empresa,FUN0002,4,Atendimento prioritário solicitado
SNH0013350,Rangel,KXM-RAN,2,Abertura de conta,2025/03/31,12:23,13:49,14:28,86,39,Atendido,Idoso,FUN0036,4,
SNH0000542,Rangel,KXM-RAN,4,Depósito,2025-02-12,,14:52,15:17,118,25,Desistiu,Idoso,FUN0037,4,
SNH0012540,Viana,KXM-VIA,2,Abertura de Conta,24-02-2025,12:01,12:37,12:52,36,15,Atendido,Normal,FUN0023,4,Cliente voltará amanhã
SNH0017410,Rangel,KXM-RAN,2,Levantamento,03/01/2025,08:08,09:16,,68,33,Desistiu,Idoso,FUN0032,4,Problema com o cartão
SNH0015474,Benfica,KXM-BEN,4,Levantamento,2025/01/20,10:46,12:40,12:48,114,8,Atendido,Idoso,FUN0007,4,Cliente voltará amanhã
SNH0014533,Kilamba,KXM-KIL,4,Actualização de Dados,06/03/2025,08:00,08:49,09:33,0,44,Atendido,Normal,FUN0035,4,Cliente voltará amanhã
SNH0011237,Viana,KXM-VIA,2,Depósito,10/01/2025,14:46,15:57,16:11,71,310,Atendido,Empresa,FUN0044,4,
SNH0008898,Miramar,KXM-MIR,4,Abertura de Conta,24/03/2025,14:10,15:12,15:52,62,40,Atendido,Normal,FUN0027,4,
SNH0010063,Viana,KXM-VIA,1,Depósito,02/01/2025,,14:18,14:43,55,25,Atendido,Normal,FUN0050,4,Cliente satisfeito
SNH0007379,Maianga,KXM-MAI,3,Pagamento de Serviços,08/03/2025,10:48,12:43,13:12,115,29,Atendido,Normal,FUN0038,4,
SNH0017883,Ingombota,KXM-ING,1,Abertura de Conta,2025/03/04,13:40,14:23,14:37,43,14,Desistiu,Empresa ,FUN0034,4,Impressora com falha
SNH0018565,Maianga,KXM-MAI,4,Pagamento de Serviços,24/02/2025,09:23,09:35,10:20,12,45,Atendido,Gestante,FUN0018,4,Cliente reclamou do tempo de espera
SNH0011887,Benfica,KXM-BEN,1,Abertura de Conta,07/02/2025,08:44,10:23,10:49,99,26,Reagendado,Normal,FUN0003,4,Sistema lento
SNH0009263,Benfica,KXM-BEN,2,Levantamento,2025-01-07,11:41,13:41,14:05,120,24,Atendido,Gestante,FUN0016,4,Cliente satisfeito
SNH0001823,Kilamba,KXM-KIL,3,Transferência,2025/03/27,10:23,11:10,11:39,47,29,Atendido,Normal,FUN0003,4,Cliente satisfeito
SNH0012952,Ingombota,KXM-ING,3,Depósito,2025-02-10,14:38,14:00,10:26,69,12,Atendido,IDOSO,FUN0014,4,
SNH0005493,Cazenga,KXM-CAZ,1,Abertura de Conta,13/02/2025,13:25,14:24,15:03,59,39,Reagendado,Gestante,FUN0038,4,
SNH0011454,Ingombota,KXM-ING,4,Abertura de Conta,2025-02-26,09:25,11:05,11:27,100,22,Atendido,Normal,FUN0029,4,Sistema lento
SNH0018596,Miramar,KXM-MIR,3,Actualização de Dados,2025-03-10,11:51,12:02,12:32,11,30,Atendido,Normal,FUN0036,4,Cliente voltará amanhã
SNH0009159,Samba,KXM-SAM,4,Depósito,07/02/2025,09:55,11:40,12:07,105,27,Atendido,Normal,FUN0032,4,
SNH0012893,Cazenga,KXM-CAZ,3,Levantamento,2025-03-05,13:03,14:05,,62,16,Atendido,Normal,FUN0013,4,Problema com o cartão
SNH0014973,Benfica,KXM-BEN,4,Depósito,2025-01-28,09:19,10:41,10:45,82,4,Atendido,Normal,FUN0030,4,Atendimento prioritário solicitado
SNH0000322,Rangel,KXM-RAN,3,Pagamento de Serviços,2025-03-24,10:35,12:07,12:30,92,23,Reagendado,Normal,FUN0018,4,Impressora com falha
SNH0009056,Talatona,KXM-TAL,2,Transferência,31/03/2025,09:11,11:21,09:11,117,7,Atendido,Normal,FUN0008,4,
SNH0005743,Benfica,KXM-BEN,1,deposito,29-03-2025,12:28,14:21,15:02,-23,41,Atendido,Normal,FUN0036,4,Sistema lento
SNH0018225,Ingombota,KXM-ING,4,,2025-01-15,09:19,10:24,10:41,65,17,Reagendado,Normal,FUN0002,4,
SNH0018010,Maianga,KXM-MAI,3,Pagamento de Serviços,28/01/2025,10:53,12:27,,94,21,Desistiu,Normal,FUN0032,4,
SNH0010840,Samba,KXM-SAM,4,Transferência,20/02/2025,08:48,09:57,10:07,69,10,Atendido,Normal,FUN0024,4,Cliente satisfeito
SNH0016645,Viana,KXM-VIA,3,Abertura de Conta,2025-03-21,14:40,16:35,17:15,115,40,Atendido,Normal,FUN0017,4,
SNH0001744,Miramar,KXM-MIR,3,Abertura de Conta,07-02-2025,11:49,13:08,13:44,79,36,Atendido,Gestante,FUN0040,4,
SNH0012365,Samba,KXM-SAM,1,Levantamento,2025-02-26,08:17,09:34,09:54,77,20,Desistiu,Normal,FUN0020,4,
SNH0004965,Benfica,KXM-BEN,1,Actualização de Dados,13/03/2025,13:46,14:30,15:08,44,38,Atendido,Normal,FUN0023,4,Problema com o cartão
SNH0000139,talatona,KXM-MAI,3,Levantamento,2025-02-03,08:24,09:13,09:44,49,31,Atendido,Empresa,FUN0027,4,Sistema lento
SNH0007927,Talatona,KXM-TAL,3,Crédito,2025/02/10,11:23,12:29,12:59,66,30,Atendido,Idoso,FUN0050,4,
SNH0004303,Cazenga,KXM-CAZ,4,deposito,2025-03-24,12:12,13:29,13:34,77,5,Atendido,Normal,FUN0013,4,Problema com o cartão
SNH0007496,Kilamba,KXM-KIL,1,deposito,2025-02-17,11:41,13:04,13:30,83,26,Atendido,Normal,FUN0013,4,
SNH0007303,Viana,KXM-VIA,3,Actualização de Dados,04/01/2025,09:23,10:17,10:21,54,4,Atendido,Gestante,FUN0006,4,Cliente reclamou do tempo de espera
SNH0009416,Cazenga,KXM-CAZ,3,Pagamento de Serviços,29-03-2025,08:40,09:50,,70,14,Desistiu,Normal,FUN0041,4,
SNH0019984,Miramar,KXM-MIR,1,Depósito,2025-01-06,14:21,15:42,15:52,81,10,Atendido,Normal,FUN0009,4,Cliente reclamou do tempo de espera
SNH0008205,Rangel,KXM-RAN,3,Levantamento,06/03/2025,13:38,14:44,15:28,66,44,Reagendado,Normal,FUN0034,4,
SNH0001129,Maianga,KXM-MAI,1,Actualização de Dados,2025-01-13,11:05,11:38,12:04,33,26,Atendido,Normal,FUN0040,4,Cliente reclamou do tempo de espera
SNH0008222,Maianga,KXM-MAI,4,Depósito,2025/03/03,14:47,15:41,16:07,54,26,Atendido,Normal,FUN0018,4,Cliente reclamou do tempo de espera
SNH0007277,Maianga,KXM-MAI,1,Actualização de Dados,14/01/2025,,14:16,14:52,8,36,Atendido,Normal,FUN0020,4,
SNH0011120,Rangel,KXM-RAN,2,Depósito,27/01/2025,14:07,16:06,16:14,119,8,Atendido,Normal,FUN0006,4,Problema com o cartão
SNH0006954,Kilamba,KXM-KIL,4,Crédito,2025-01-23,13:32,13:33,13:38,1,5,Atendido,Normal,FUN0001,4,
SNH0012680,Samba,KXM-SAM,1,Pagamento de Serviços,2025-03-24,10:23,11:16,11:51,53,35,Atendido,Normal,FUN0043,4,
SNH0013366,Maianga,KXM-MAI,4,Actualização de Dados,15/01/2025,10:04,10:37,10:45,33,8,Atendido,Empresa,FUN0029,4,Cliente voltará amanhã
SNH0008845,Miramar,KXM-MIR,3,Abertura de Conta,28/01/2025,10:06,12:05,12:18,119,477,Atendido,Empresa,FUN0036,4,
SNH0006056,Maianga,KXM-MAI,1,Transferência,2025-03-22,11:49,12:42,13:25,53,43,Atendido,Empresa,FUN0025,4,
SNH0016265,Ingombota,KXM-ING,1,Transferência,18/03/2025,12:13,14:13,14:57,120,44,Reagendado,Idoso,,4,Impressora com falha
SNH0004409,Cazenga,KXM-CAZ,1,Actualização de Dados,2025-02-10,13:31,15:17,15:46,106,29,Atendido,Normal,FUN0040,4,
SNH0004660,Rangel,KXM-RAN,3,Credito,29/03/2025,14:56,14:56,15:35,0,39,Reagendado,Normal,FUN0035,4,Sistema lento
SNH0014810,Maianga,KXM-MAI,2,Pagamento de Serviços,13/02/2025,14:44,15:47,16:11,63,24,Atendido,Empresa,FUN0028,4,Sistema lento
SNH0001110,Cazenga,KXM-CAZ,3,Abertura de Conta,2025/03/06,09:52,10:24,10:48,32,24,Atendido,Normal,FUN0042,4,Cliente reclamou do tempo de espera
SNH0009968,Viana,KXM-VIA,4,Pagamento de Serviços,30/01/2025,11:28,12:03,12:48,35,45,Atendido,Normal,FUN0007,4,Sem energia - sistema reiniciado
SNH0004357,Samba,KXM-SAM,2,Pagamento de Serviços,2025-03-31,12:38,15:38,,104,32,Reagendado,Normal,FUN0005,4,
SNH0007666,Viana,KXM-VIA,2,Pagamento de Serviços,08/03/2025,15:00,16:02,16:45,62,43,Atendido,Normal,FUN0023,4,
SNH0015164,Kilamba,KXM-KIL,1,Deposito,2025-02-15,10:40,12:22,12:53,102,31,Reagendado,Normal,FUN0038,4,Impressora com falha
SNH0004740,Talatona,KXM-TAL,1,Crédito,2025-02-24,11:44,13:25,13:49,0,24,Atendido,Idoso,FUN0044,4,
SNH0013612,Kilamba,KXM-KIL,2,Levantamento,2025-01-16,14:52,16:26,17:01,94,35,Atendido,Empresa ,FUN0019,4,
SNH0017131,Kilamba,KXM-KIL,4,CRÉDITO,28/03/2025,09:44,10:03,10:21,-25,18,Atendido,Normal,FUN0047,4,
SNH0018325,Viana,KXM-VIA,4,Transferência,13/01/2025,12:38,13:56,14:29,78,33,Atendido,Gestante,FUN0037,4,Atendimento prioritário solicitado
SNH0010321,Kilamba,KXM-KIL,2,Crédito,2025/01/31,12:52,13:58,14:23,66,25,Atendido,Normal,FUN0008,4,Problema com o cartão
SNH0001623,Viana,KXM-VIA,1,Transferência,2025-01-10,11:22,13:11,13:44,109,33,Atendido,Normal,FUN0011,4,
SNH0005382,Viana,KXM-VIA,4,Pagamento de Serviços,03/01/2025,12:24,12:39,12:42,15,3,Atendido,Gestante,FUN0017,4,Impressora com falha
SNH0007124,Rangel,KXM-RAN,4,Depósito,2025/01/10,,13:28,13:52,17,24,Atendido, Normal,FUN0039,4,Sem energia - sistema reiniciado
SNH0000584,Ingombota,KXM-ING,2,Abertura de Conta,22/02/2025,,14:34,15:08,16,34,Atendido,Empresa,FUN0040,4,Falta de documentos
SNH0017500,Talatona,KXM-TAL,2,Deposito,17/02/2025,12:45,14:28,,103,32,Desistiu,Normal,FUN0050,4,
SNH0015116,Benfica,KXM-BEN,3,Depósito,2025-02-14,09:32,09:39,10:13,7,34,Reagendado,Gestante,FUN0014,4,
SNH0004438,Viana,KXM-VIA,4, Levantamento,02/01/2025,14:25,16:15,16:45,110,30,Atendido,Normal,FUN0035,4,
SNH0019816,Samba,KXM-SAM,2,Crédito,06/02/2025,14:49,16:29,16:48,100,19,Atendido,Normal,FUN0009,4,
SNH0013234,Benfica,KXM-BEN,4,Pagamento de Serviços,2025-01-20,14:12,15:02,15:12,50,10,Atendido,Normal,FUN0012,4,Sem energia - sistema reiniciado
SNH0009608,Talatona,KXM-TAL,3,Pagamento de Serviços,2025-03-10,09:20,09:51,10:04,31,13,Atendido,Gestante,FUN0011,4,Sem energia - sistema reiniciado
SNH0019177,Talatona,KXM-TAL,1,Abertura de conta,19/03/2025,,12:16,,66,40,Desistiu,Normal,FUN0049,4,Sem energia - sistema reiniciado
SNH0000748,Kilamba,KXM-KIL,1,Actualização de Dados,18/03/2025,12:39,14:37,15:05,118,28,Desistiu,IDOSO,FUN0009,4,
SNH0008979,Miramar,KXM-MIR,4,Depósito,03/02/2025,,12:51,13:13,63,22,Atendido,Normal,FUN0046,4,Falta de documentos
SNH0019838,Rangel,KXM-RAN,4,pagamento de serviços,2025-03-17,10:20,10:53,11:36,33,43,Atendido,Idoso,FUN0030,4,Sem energia - sistema reiniciado
SNH0010538,Rangel,KXM-RAN,4,Transferência,17-01-2025,11:26,12:45,12:55,0,10,Atendido,Normal,FUN0022,4,Problema com o cartão
SNH0017328,Rangel,KXM-RAN,3,Actualização de Dados,2025-03-05,09:12,10:03,10:15,51,12,Atendido,Idoso,FUN0012,4,
SNH0006729,Viana,KXM-VIA,2,Transferência,20/01/2025,14:33,15:46,15:50,73,4,Atendido,Normal,FUN0036,4,
SNH0018273,Cazenga,KXM-CAZ,2,Crédito,06/03/2025,14:34,16:33,16:47,119,14,Reagendado,Idoso,FUN0042,4,Sistema lento
SNH0007939,Benfica,KXM-BEN,2,Levantamento,12/02/2025,12:18,12:34,12:45,16,11,Atendido,Normal,FUN0025,4,
SNH0017613,Rangel,KXM-RAN,3,Abertura de Conta,08/01/2025,13:27,14:15,14:56,48,41,Desistiu,Idoso,FUN0021,4,Sem energia - sistema reiniciado
SNH0002550,Benfica,KXM-BEN,3,Abertura de Conta,17/02/2025,08:25,08:46,09:04,0,18,Atendido,Normal,FUN0002,4,Falta de documentos
SNH0002948,Ingombota,KXM-ING,1,Actualização de Dados,13/01/2025,08:25,09:46,10:00,81,14,Atendido,Normal,FUN0044,4,
SNH0009415,Ingombota,KXM-ING,3,Depósito,2025-01-31,08:04,08:44,09:24,40,40,Atendido,Normal,FUN0023,4,
SNH0002010,Benfica,KXM-BEN,3,Levantamento,2025-03-31,14:21,15:46,15:52,85,6,Desistiu,Empresa,FUN0023,4,Problema com o cartão
SNH0000966,Samba,KXM-SAM,1,Crédito,02-01-2025,09:27,11:09,11:42,102,33,Atendido,Normal,FUN0036,4,
SNH0014282,Rangel,KXM-RAN,3,Crédito,03-03-2025,10:12,10:31,11:09,19,38,Atendido,Gestante,FUN0037,4,
SNH0019560,Ingombota,KXM-ING,3,,22/02/2025,13:03,13:20,14:00,17,40,Atendido,Normal,FUN0011,4,
SNH0012343,Ingombota,KXM-ING,3,Abertura de Conta,27/02/2025,12:53,12:04,10:59,47,12,Reagendado,Gestante,FUN0044,4,
SNH0014308,Talatona,KXM-TAL,4,Pagamento de Serviços,2025-01-22,12:41,13:50,14:00,69,10,Atendido,Empresa,FUN0013,4,Falta de documentos
SNH0008859,Viana,KXM-VIA,2,Transferência,25/01/2025,13:50,15:13,15:58,83,45,Reagendado,Normal,FUN0002,4,Sem energia - sistema reiniciado
SNH0003971,Ingombota,KXM-ING,4,Levantamento,17/02/2025,12:50,14:21,14:32,91,11,Reagendado,Normal,FUN0036,4,Sistema lento
SNH0007151,Rangel,KXM-RAN,4,CRÉDITO,10/03/2025,11:27,12:45,13:21,639,36,Atendido,Normal,FUN0030,4,Sistema lento
SNH0017609,Rangel,KXM-RAN,2,Transferência,10/01/2025,11:39,13:00,13:32,81,32,Atendido,Gestante,FUN0045,4,Impressora com falha
SNH0016839,Miramar,KXM-MIR,3,Depósito ,2025-01-31,13:13,13:43,13:53,30,10,Atendido,Gestante,FUN0015,4,Atendimento prioritário solicitado
